station/location,date,gre000d0,hto000d0,nto000d0,prestad0,rre150d0,sre000d0,tre200d0,tre200dn,tre200dx,ure200d0
BER,20111025,41,0,79,940.8,0.2,0,7.4,4.9,10.7,90.5
BER,20111026,123,0,38,949.9,0.1,488,8.5,2.2,13.6,85.1
BER,20111027,62,0,46,951.5,0,117,4.8,0.7,9.4,94.8
BER,20111028,113,0,71,959.2,0,395,7,1.3,14,88
BER,20111029,113,0,54,960.1,0,446,8.7,1.9,16.2,82.8
BER,20111030,97,0,71,958.1,0,263,9.6,4.5,15.7,87
BER,20111031,80,0,83,954.9,0.2,142,7.3,3,12.1,94.2
BER,20111101,94,0,67,953.6,0.1,313,8.6,5.1,14.2,94.7
BER,20111102,102,0,50,950.7,0.1,278,7.8,5.5,10.8,97.6
BER,20111103,44,0,67,943.3,0.1,1,7.1,4.4,9.6,96.8
BER,20111104,31,0,88,940.7,0,0,8.9,5.9,11.8,92.5
BER,20111105,50,0,92,941.3,0,58,9.3,6.3,13.4,91.1
BER,20111106,101,0,50,944.5,0,456,8.6,2.9,16.3,90.1
BER,20111107,26,0,100,949.8,3.6,0,9.7,7.4,11.7,94
BER,20111108,29,0,100,951.9,0,0,8.6,7.6,10.1,92.9
BER,20111109,85,0,42,955.7,0,322,7.1,3.6,10.8,89.2
BER,20111110,39,0,96,955.9,0,1,5.3,3.9,7.5,97.1
BER,20111111,20,0,100,957.5,0,0,4.8,4.1,5.6,92.5
BER,20111112,80,0,50,964.6,0,287,5.3,3.6,9.2,91.5
BER,20111113,25,0,100,965.2,0,0,3.6,2.4,4.3,96.8
BER,20111114,51,0,100,960.1,0,78,2.3,0.7,4.7,93.5
BER,20111115,23,0,96,954.9,0,0,0.4,-0.6,1.8,94.8
BER,20111116,63,0,38,955.9,0,237,0.9,-4.3,5.4,89.3
BER,20111117,95,0,4,959.5,0,491,1.6,-3.6,9.6,85
BER,20111118,95,0,0,958.6,0,500,1.2,-3.5,9.4,87.6
BER,20111119,70,0,29,956.2,0,239,0.7,-4.4,5.8,89.5
BER,20111120,82,0,67,956,0,324,2.3,-2.4,9.6,89.7
BER,20111121,90,0,29,953.3,0,484,3.3,-1.3,10.5,87.3
BER,20111122,82,0,4,953.6,0,477,1.8,-2.3,8.6,90.8
BER,20111123,71,0,38,959.6,0,285,-0.4,-3.5,1.8,96.1
BER,20111124,14,0,100,965.5,0,0,0.5,-0.1,1.4,96.4
BER,20111125,56,0,79,964.9,0,180,0.6,-2,4.3,91.7
BER,20111126,72,0,38,966.3,0,277,1.5,-2.7,8.5,91.2
BER,20111127,61,0,42,962.6,0,252,1.6,-2.5,8.6,92.5
BER,20111128,59,0,67,960.6,0,208,1.6,-2.5,6.7,92.7
BER,20111129,65,0,58,958.2,0,255,3.2,-0.1,9,87.4
BER,20111130,64,0,42,961.7,0,203,5.2,-0.3,12.7,85
BER,20111201,68,0,38,957.3,0,315,4.1,-1.4,10.4,83.8
BER,20111202,42,0,63,951.5,15.9,91,5,-1,10.5,85.7
BER,20111203,30,0,100,952.8,2.3,0,5.7,4.3,7.4,85
BER,20111204,32,0,96,946.4,13.1,28,8.2,4.6,11.6,85.2
BER,20111205,29,0,67,946.3,3.7,23,5.1,2.2,10.2,78.9
BER,20111206,27,0,100,949.7,3.1,18,4.1,2.7,5.8,79.8
BER,20111207,16,0,100,951.8,12.6,0,6,4,7.8,82.3
BER,20111208,61,0,71,959.5,0,294,5.1,1.9,9.1,77.6
BER,20111209,34,0,92,952.7,0,1,7.5,3,10.6,69.9
BER,20111210,40,0,96,951.1,0.2,14,9.4,6.4,11.3,71.8
BER,20111211,45,0,71,951.2,0.2,39,5.1,0.9,8.8,94.2
BER,20111212,11,0,92,950,9.8,0,3,-1.8,6,91.8
BER,20111213,27,0,96,948.2,2.3,25,2.2,-2.2,6.7,88.3
BER,20111214,23,0,88,946.5,13.1,23,5.7,2.3,10.9,84.2
BER,20111215,22,0,100,948.4,7.1,3,4.5,2.5,6.5,77.8
BER,20111216,10,0,100,932.4,16.9,0,5.3,0.5,9.8,82.8
BER,20111217,21,3,96,942.5,5.7,0,0.9,-0.1,2.2,87.3
BER,20111218,27,8,100,948.5,2.1,10,-0.1,-3,1.1,89.3
BER,20111219,45,14,83,954.1,2.6,103,-2.8,-8.5,0.1,89.2
BER,20111220,20,19,100,950.5,1.8,0,-1.5,-7.2,2,91.6
BER,20111221,18,12,96,955.7,5.8,0,0.9,-0.1,1.6,92.5
BER,20111222,10,8,100,960.8,7.1,0,2.9,0.9,5,96.8
BER,20111223,18,3,100,959.2,4.7,0,5,3.4,6.4,92.7
BER,20111224,24,0,88,962.9,1.3,25,2.5,-1.6,5.9,84.4
BER,20111225,72,0,13,970.3,0,464,-0.9,-4.2,4.1,86.7
BER,20111226,70,0,0,971.5,0,462,-1,-4.8,4,88.3
BER,20111227,52,0,100,969.8,0,179,-1.8,-4.9,3.3,95.5
BER,20111228,28,0,88,964.4,1.1,4,-1.5,-2.9,0,96.8
BER,20111229,48,0,83,961.5,3.7,143,2,-1.1,5.1,79.5
BER,20111230,35,0,96,954.3,6.7,57,1.6,0.4,4.2,87.9
BER,20111231,14,3,100,953.5,9.6,0,2.7,0.2,6.2,96.6
BER,20120101,38,-,-,955.2,0.1,34,6.8,3.9,10.1,93
BER,20120102,12,0,-,952.1,10.6,0,4.9,2.7,8.4,91.1
BER,20120103,62,0,-,959.4,6.9,267,3.7,-0.3,6.6,75.7
BER,20120104,47,0,-,957.9,2.4,130,4.3,2.2,6.5,77.2
BER,20120105,12,0,-,945.6,18.4,0,4.3,2.7,6,76.8
BER,20120106,20,0,-,955.7,0,34,1.9,0.7,3,74.5
BER,20120107,18,0,-,960,2.4,0,1.7,-1.5,4.9,82.7
BER,20120108,10,0,-,959.7,0.3,0,3.7,1.9,5,86.1
BER,20120109,38,0,-,965.4,0,23,3,0.2,5.1,84.2
BER,20120110,78,0,-,967.7,0,432,4,-1.3,8.3,82.2
BER,20120111,21,0,-,968.5,0,0,0.7,-2,2.3,94
BER,20120112,43,0,-,964.5,0,149,0.3,-2.1,3.2,90.3
BER,20120113,61,0,-,961.9,0,207,1,-2,6,85.2
BER,20120114,84,0,-,958.7,0,476,-1.2,-3.8,2.2,77.9
BER,20120115,86,0,-,954.9,0,494,-2.5,-6.3,1.8,74.1
BER,20120116,83,0,-,956.7,0,482,-4.2,-7.5,-0.4,81.6
BER,20120117,81,0,-,963.1,0,435,-3.8,-8.6,2,81.4
BER,20120118,85,0,-,965.7,0,467,-2.1,-8.2,5,80.2
BER,20120119,27,0,-,962.7,7.2,0,4.9,-1.5,9.2,72.2
BER,20120120,27,0,-,956.2,12.1,23,4.2,0.7,7.2,83.7
BER,20120121,28,0,-,954.3,4.2,0,5.6,3.1,8.7,82.7
BER,20120122,49,0,-,952.8,0,108,7.1,5.4,8.8,78.1
BER,20120123,53,0,-,954.1,0.6,38,5.6,4.5,7.8,71.3
BER,20120124,28,0,-,956,8.6,3,2.3,0,4.5,88.5
BER,20120125,30,1,-,954.8,0.1,0,1.9,0.3,3.1,96.6
BER,20120126,16,0,-,952.9,0.8,0,3,2,4,89.4
BER,20120127,15,0,-,956.8,12.8,0,3.2,0.9,4.7,92.3
BER,20120128,31,2,-,958,3.3,0,0.4,-0.2,1.2,96.5
BER,20120129,15,2,-,954.8,0,0,-0.6,-1.2,0.1,92.7
BER,20120130,26,2,-,956,0.9,0,-1.2,-2,-0.6,92.5
BER,20120131,47,4,-,950.8,0.8,0,-2.3,-5.1,-1.3,89.9
BER,20120201,61,7,-,950.9,0,4,-5.9,-7.2,-5.1,83
BER,20120202,52,9,-,952.1,0,0,-8.9,-10.2,-7,84.5
BER,20120203,79,9,-,959.1,0,289,-11.9,-14.7,-10,69.5
BER,20120204,116,7,-,962.7,0,512,-13.2,-17.4,-9.2,64.2
BER,20120205,119,7,-,960.5,0,519,-14.2,-18.5,-10,71
BER,20120206,120,7,-,960.9,0,527,-14,-18.5,-9.3,70.2
BER,20120207,71,7,-,959.1,0,74,-12.7,-18.5,-10.2,70
BER,20120208,77,8,-,961.5,0,116,-10.4,-14.6,-7.6,76.5
BER,20120209,92,8,-,963.1,0,201,-9.3,-15.2,-5,71.8
BER,20120210,102,6,-,961.2,0,266,-8.7,-11,-5.8,71.3
BER,20120211,62,5,-,957.3,0,41,-10,-11.1,-9,69.5
BER,20120212,118,5,-,958.9,0,484,-11.3,-15.4,-8.3,69.3
BER,20120213,69,5,-,957.2,0,1,-10,-17.4,-4.8,71.2
BER,20120214,78,5,-,952.2,0.1,3,-2.8,-7.1,0.8,74.5
BER,20120215,32,5,-,953,6,0,0.7,-0.8,1.8,89.3
BER,20120216,98,10,-,958.2,0,108,0.8,-3.1,2.9,89.4
BER,20120217,119,7,-,960.2,0,286,-0.9,-6.6,4.1,83.8
BER,20120218,141,6,-,955.2,2.7,561,0.1,-5.4,5.9,82.4
BER,20120219,43,3,-,955.1,0.7,37,1.3,-2.3,4.2,85
BER,20120220,107,2,-,963.6,0,253,-1.3,-4.1,2,73.2
BER,20120221,153,2,-,964.7,0,581,-3,-8.3,2.1,76.1
BER,20120222,153,2,-,963.6,0,576,-2.2,-7.5,4.4,78.4
BER,20120223,62,1,-,962.8,0,0,1.3,-4,6.2,73.3
BER,20120224,154,0,-,963.2,0,557,4.4,-1.9,12.8,77.3
BER,20120225,73,0,-,959.1,0.1,56,4.2,0.3,8.7,86.8
BER,20120226,74,0,-,958.6,0,33,2.8,-2.4,5.7,81.3
BER,20120227,166,0,-,960.2,0,592,1.2,-4.1,7.8,77.8
BER,20120228,155,0,-,960.1,0,460,2.6,-3.6,11.3,75.2
BER,20120229,165,0,-,958.2,0,612,5.2,-1.9,13.7,75.1
BER,20120301,160,0,-,958.6,0,487,5.5,-0.7,14.3,82.8
BER,20120302,168,0,-,959.5,0,612,7.4,-0.6,17.2,75.4
BER,20120303,166,0,-,958.1,0,564,7.8,-0.3,16.2,66.8
BER,20120304,156,0,-,954.6,1.1,519,5.8,0.4,12,79.2
BER,20120305,89,0,-,956.3,0,37,3.3,1.3,6.2,61.6
BER,20120306,155,0,-,957.2,0,368,2,-3.2,6.6,65
BER,20120307,163,0,-,958,1,517,3.3,-4.3,8.8,65.6
BER,20120308,75,0,-,961.1,1,48,2.9,-0.8,7.4,80.2
BER,20120309,190,0,-,968.8,0,593,1.9,-2.3,7.6,72.7
BER,20120310,193,0,-,968,0,642,2.6,-3.9,10.6,65.1
BER,20120311,139,0,-,965.4,0,334,4.4,-2.9,10.2,71
BER,20120312,186,0,-,963.9,0,578,6.8,0.7,13.5,72.6
BER,20120313,203,0,-,963,0,656,7.8,0.5,16.4,69.8
BER,20120314,205,0,-,962.6,0,655,7.2,-1.2,17,73.1
BER,20120315,211,0,-,962.5,0,661,8.2,-1.9,18.3,62.6
BER,20120316,211,0,-,959.6,0,662,9.9,-0.3,20.1,56.7
BER,20120317,144,0,-,955.4,0,319,8.8,0.5,16.6,60.8
BER,20120318,38,0,-,954.2,6.6,0,4.7,1.9,10.4,84.8
BER,20120319,42,0,-,961.5,12.4,0,3.6,2.5,5.6,91
BER,20120320,154,0,-,966.8,0,338,4.5,0.1,9.5,82.7
BER,20120321,216,0,-,965.7,0,627,6,-1.7,14.9,78.6
BER,20120322,218,0,-,961.6,0,647,8.1,0,16.8,72.7
BER,20120323,218,0,-,959.5,0,655,9.7,1,18.1,66.4
BER,20120324,217,0,-,959,0,639,9.6,1.7,17.8,67.5
BER,20120325,220,0,-,961.4,0,658,10,1.5,16.8,65.4
BER,20120326,232,0,-,963.9,0,675,9.7,1.1,17.2,60.5
BER,20120327,237,0,-,964.1,0,687,9.2,0.8,17,57.6
BER,20120328,237,0,-,961.3,0,685,10,1,18.5,58.2
BER,20120329,230,0,-,956.8,0,653,11.5,2.6,18.9,57.3
BER,20120330,212,0,-,953.9,0,481,10.7,3.7,15.8,62
BER,20120331,237,0,-,948.2,0,699,9.8,1.5,17.6,64.9
BER,20120401,202,0,-,948,0,441,7.2,0.5,11.9,60.6
BER,20120402,248,0,-,944.2,0,700,8.2,-2.1,17.8,64.2
BER,20120403,168,0,-,941.1,18.2,292,11.5,4.9,18.1,69.4
BER,20120404,75,0,-,943.1,6,11,9.3,7.6,11.5,90
BER,20120405,102,0,-,945.2,1.4,0,9,7.5,11.2,89.2
BER,20120406,126,0,-,944.4,3.1,127,8.9,6.8,12.8,86.5
BER,20120407,88,0,-,941.3,5.7,78,8,5.5,11.1,86.6
BER,20120408,100,0,-,947.9,0.2,72,2.7,-2.2,5.5,78.5
BER,20120409,157,0,-,945.7,0,164,4.9,-3.4,10,71.2
BER,20120410,185,0,-,936.9,11.2,335,9.8,3.8,17.1,71.7
BER,20120411,108,0,-,938.6,5.3,109,5.1,1.5,8.7,86.2
BER,20120412,79,0,-,939.9,10.1,0,5,2,7.6,88.3
BER,20120413,111,0,-,938.9,0,0,6.4,3.5,9.9,81.3
BER,20120414,55,0,-,935.1,5.4,0,5.9,1.9,8.6,86.3
BER,20120415,30,0,-,937.5,7.9,0,5.7,4.6,6.7,92.1
BER,20120416,48,0,-,948.6,1.7,5,4.1,3,5.5,89.9
BER,20120417,241,0,-,945.7,1.8,543,5.7,1.9,10.8,68.8
BER,20120418,207,0,-,934.5,0.6,348,7.1,3.3,12.1,68.2
BER,20120419,155,0,-,931,2.4,150,6.5,3,11.4,80.2
BER,20120420,157,0,-,936.6,2.1,256,6.1,1.5,10.5,76.6
BER,20120421,188,0,-,941,8.2,181,8.2,3.1,14.4,70.4
BER,20120422,187,0,-,946.3,6.7,274,5.9,2.3,10.6,77.8
BER,20120423,142,0,-,941.2,1.4,97,7.3,4.3,12.5,77.5
BER,20120424,104,0,-,938,1.7,78,6.6,3.1,10.1,74.2
BER,20120425,183,0,-,941.3,0,322,7.5,-0.8,12.2,74.9
BER,20120426,304,0,-,944.8,0,750,12.4,2.3,20.2,62.8
BER,20120427,267,0,-,950.6,0,589,14.3,3.8,21.8,67.1
BER,20120428,256,0,-,946.3,0,516,18,8.4,28.2,54.9
BER,20120429,220,0,-,944,0,390,16.5,10.8,21.7,60.9
BER,20120430,188,0,-,948.5,2,209,13.4,9.4,18,71.3
BER,20120501,106,0,-,952.1,4.8,0,11.4,8,14.9,80.2
BER,20120502,224,0,-,951,0,367,11.8,5.9,16.3,77.8
BER,20120503,317,0,-,948.7,0,742,12,3.8,19.4,69.1
BER,20120504,291,0,-,943.1,11.6,591,13.7,4.2,20.7,66.5
BER,20120505,185,0,-,942.9,2.8,236,11.9,8.6,17,78.3
BER,20120506,241,0,-,946.8,0.7,425,11.7,8.4,16.1,75.1
BER,20120507,262,0,-,952.5,0,428,12.1,7.7,16.8,69.2
BER,20120508,203,0,-,952.3,3.3,326,11.7,4.2,18.3,77.9
BER,20120509,184,0,-,954.7,0.6,149,14.6,10.8,20.5,86
BER,20120510,305,0,-,958.6,0,802,18.1,9.4,25.6,70.4
BER,20120511,320,0,-,959.5,3.9,801,20.1,10.6,27.8,61.6
BER,20120512,41,0,-,963.1,6.3,0,11.9,7.7,19.3,90.5
BER,20120513,279,0,-,959.8,0,577,9,2,13.8,66.3
BER,20120514,349,0,-,952.9,0,829,9,0.1,16.6,60.3
BER,20120515,240,0,-,949.6,0.6,435,8.8,2.7,15.7,63.8
BER,20120516,229,0,-,957.8,0.2,337,6.2,3,10.4,71.8
BER,20120517,329,0,-,953.3,0.2,710,9,-1.3,16.6,64.2
BER,20120518,165,0,-,947.9,1.7,123,12.5,7.6,17.7,77.7
BER,20120519,170,0,-,946.7,1.6,292,14.7,9.7,19.5,83.8
BER,20120520,247,0,-,940.9,4.6,404,15.6,6.8,22.7,67.8
BER,20120521,133,0,-,937,27.8,77,13.5,11.1,17.8,86.3
BER,20120522,227,0,-,944.9,3.9,228,13.7,10.3,18.6,82.6
BER,20120523,186,0,-,955.7,2,227,15.7,12.9,19.3,86.2
BER,20120524,295,0,-,957,0,617,18.1,10.8,24.7,76
BER,20120525,335,0,-,953.5,0,824,17.6,10.9,23.3,63.1
BER,20120526,345,0,-,952.7,0,808,16.1,7.5,22.9,57.2
BER,20120527,255,0,-,952.7,0,487,15.2,7.1,21,58.4
BER,20120528,348,0,-,952.1,0,811,15.9,7.4,22.7,60.9
BER,20120529,328,0,-,951.7,0,704,17.1,8.9,23.4,54.9
BER,20120530,342,0,-,954.4,4.8,745,17.8,7.7,25.4,57
BER,20120531,257,0,-,955.7,0.1,337,17.8,12.8,22.6,68.7
BER,20120601,246,0,-,954.1,0,386,17.7,12.5,23,66.4
BER,20120602,346,0,-,950.2,2,806,18.7,10.1,26.8,68.9
BER,20120603,113,0,-,948.5,13.4,5,16,12.4,18.9,87.1
BER,20120604,160,0,-,950.3,4.9,85,13.5,11.6,17.3,77.1
BER,20120605,307,0,-,951.9,0,479,13.4,10.1,18.1,75.1
BER,20120606,100,0,-,948,1.5,40,14.5,9.7,18.5,84.1
BER,20120607,235,0,-,944.3,26.2,301,17.9,14.2,24.3,77.4
BER,20120608,97,0,-,949.2,15.5,31,14.8,12.6,16.5,87
BER,20120609,219,0,-,951.6,1.8,183,14.8,11.2,19.2,70.8
BER,20120610,212,0,-,947.1,4.7,210,13.5,10.1,17.1,78.2
BER,20120611,233,0,-,942.3,13,309,13.8,11.4,17.2,83.6
BER,20120612,134,0,-,943.4,9.9,10,11.8,10.3,15,84.9
BER,20120613,203,0,-,951.8,0.8,167,12,8.4,15.9,83.9
BER,20120614,357,0,-,953.6,0,854,14.2,5.9,20.9,69.8
BER,20120615,345,0,-,953.7,0,808,19.1,8.8,26.2,61.5
BER,20120616,344,0,-,954.4,0,822,20.8,12.2,27.9,60.8
BER,20120617,350,0,-,956.3,0,809,19.9,13.7,25.1,70.3
BER,20120618,310,0,-,953.6,0,593,21.5,14.1,28.6,68
BER,20120619,198,0,-,953,5.7,273,20.1,14.2,24.3,82.4
BER,20120620,129,0,-,951.3,10.7,78,18.5,15.3,22.2,88.5
BER,20120621,287,0,-,949.4,1.9,423,18.7,14.6,27,81.3
BER,20120622,362,0,-,957,0,799,17.2,13,22,63
BER,20120623,352,0,-,959.3,0,735,17.3,11.5,23.1,60.6
BER,20120624,257,0,-,955.8,8.1,431,18.4,10.2,23.8,63.9
BER,20120625,162,0,-,955.2,3.8,105,17.2,15,19.8,83
BER,20120626,114,0,-,958.1,2.3,38,16.8,15.1,19,90.9
BER,20120627,344,0,-,956,0,675,20.8,16,26.3,73.4
BER,20120628,311,0,-,949.6,0,709,22.2,14,28.8,72.3
BER,20120629,325,0,-,948.4,0,727,24.7,18.7,30.1,68.4
BER,20120630,307,0,-,949.3,10.4,709,23.3,15.9,29.2,67.5
BER,20120701,69,0,-,954.1,16.7,11,17.3,15,22.3,87.8
BER,20120702,75,0,-,953.3,4.5,4,16.2,14.3,18.5,92.3
BER,20120703,210,0,-,953.8,0,255,17.5,14.5,21.7,85.6
BER,20120704,235,0,-,950.4,0,341,18,11.9,24,79.9
BER,20120705,200,0,-,948.2,14.8,272,18.4,13.8,23.7,78.5
BER,20120706,150,0,-,949.9,10.2,73,16.4,13.6,20.4,88.2
BER,20120707,334,0,-,950,0.1,755,18.3,11.5,25,75
BER,20120708,300,0,-,949.1,2.4,544,19.2,15.1,24.5,72
BER,20120709,325,0,-,951.5,0,558,19.3,13.1,24.6,67.4
BER,20120710,232,0,-,951.4,0.7,419,19,14.5,24.2,73
BER,20120711,285,0,-,953.1,0,462,18,15.4,22.8,66.5
BER,20120712,251,0,-,954.5,0,303,16,12.1,19.5,63.7
BER,20120713,171,0,-,947.7,8.3,124,16.5,12.4,20.8,75.2
BER,20120714,305,0,-,948,0.9,643,17.9,12.3,21.5,60
BER,20120715,245,0,-,954.9,3.7,361,14,11,19.6,77
BER,20120716,347,0,-,962.5,0,836,14.9,9.8,20.5,66.6
BER,20120717,344,0,-,962.4,0,838,18.2,11.8,24.9,61
BER,20120718,336,0,-,956.1,0,814,20.1,10.3,28.3,62
BER,20120719,255,0,-,950.9,0,365,19.3,13,25.5,62.2
BER,20120720,118,0,-,952.4,5,37,16.4,12.4,20.4,75.8
BER,20120721,139,0,-,956.2,4.4,23,14.3,11.5,19,83.2
BER,20120722,319,0,-,959.4,0,711,14.3,8.7,20.4,69.8
BER,20120723,340,0,-,956.8,0,840,15.7,8.6,22.5,62.4
BER,20120724,327,0,-,953,0,827,19.2,10.1,28,68.8
BER,20120725,311,0,-,952.4,0,793,21.4,13.6,29.4,64.7
BER,20120726,323,0,-,953.2,0,790,22.1,13.4,30.7,63.7
BER,20120727,308,0,-,950.5,0.2,755,24,13.8,32.4,59.9
BER,20120728,120,0,-,948.9,1.4,86,20.2,17,23.5,74
BER,20120729,149,0,-,952.2,1.1,106,16.7,12.4,19.6,83.6
BER,20120730,289,0,-,955.3,0,563,17.8,12.7,23.8,67.3
BER,20120731,321,0,-,954.9,0,775,19.5,12.2,26.5,65.6
BER,20120801,296,0,-,951.2,4.6,662,21.3,12,29.9,65.9
BER,20120802,244,0,-,952.4,1,426,20.9,15.7,26.7,71.3
BER,20120803,211,0,-,953.7,0,235,19.7,14.7,25.9,73.6
BER,20120804,269,0,-,950.9,8.2,493,19.8,13.1,26.9,69.9
BER,20120805,173,0,-,948.6,17,244,18.3,15.1,23.4,85.1
BER,20120806,96,0,-,953.3,3.4,137,16.1,13.9,19,86.9
BER,20120807,297,0,-,959.1,0,638,17,11.5,22.5,70.9
BER,20120808,310,0,-,959,0,787,17.4,10.1,24,70.1
BER,20120809,281,0,-,959.1,0,792,18.1,11.1,24.8,69.7
BER,20120810,307,0,-,958.2,0,798,18.4,11.3,25,67.9
BER,20120811,306,0,-,954.3,0,797,18.1,11.2,25.5,69.2
BER,20120812,249,0,-,950.6,0,576,18.3,11.1,24.8,73.6
BER,20120813,240,0,-,950.3,0,534,19.9,13.4,25.2,72.3
BER,20120814,263,0,-,950.2,0,625,20.6,13.7,26.8,69.3
BER,20120815,282,0,-,949.2,8.6,650,22.6,14.2,30.3,64.1
BER,20120816,201,0,-,955.6,1,301,18.2,13.7,21.8,79.2
BER,20120817,297,0,-,956.2,0,785,19.5,12.2,27.4,71.2
BER,20120818,293,0,-,956.6,0,782,22.1,13.6,31.2,69.6
BER,20120819,282,0,-,957.1,0,748,24.1,15.2,33,68
BER,20120820,262,0,-,957.8,2.5,642,24.4,17.2,33.5,64.4
BER,20120821,243,0,-,955.1,0.3,601,23.9,16,31.4,69.2
BER,20120822,240,0,-,954,0,504,23.4,16.4,30.9,66.9
