lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorId,sensorType
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.1,2022-08-10T12:24:02.396Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.9,2022-08-10T12:17:59.617Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.5,2022-08-10T12:12:37.164Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,28.2,2022-08-10T12:06:54.988Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.9,2022-08-10T12:01:27.137Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.9,2022-08-10T11:55:46.016Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.1,2022-08-10T11:50:02.598Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.6,2022-08-10T11:44:10.616Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.3,2022-08-10T11:27:17.268Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.1,2022-08-10T11:21:31.984Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.8,2022-08-10T11:16:09.365Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.6,2022-08-10T11:10:32.219Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.8,2022-08-10T11:04:30.606Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.3,2022-08-10T10:59:33.531Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,27.1,2022-08-10T10:53:19.970Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.8,2022-08-10T10:47:58.421Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.5,2022-08-10T10:42:42.083Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26,2022-08-10T10:36:17.749Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.5,2022-08-10T10:30:50.030Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,26.5,2022-08-10T10:25:20.088Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.8,2022-08-10T10:19:23.800Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.4,2022-08-10T10:14:02.296Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.9,2022-08-10T10:08:20.401Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25.7,2022-08-10T10:02:48.736Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.7,2022-08-10T09:57:45.154Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,25,2022-08-10T09:51:45.666Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.5,2022-08-10T09:45:42.551Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.7,2022-08-10T09:40:06.001Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.9,2022-08-10T09:36:17.929Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.6,2022-08-10T09:28:43.844Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.3,2022-08-10T09:23:12.548Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.3,2022-08-10T09:17:29.661Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,24.2,2022-08-10T09:11:53.956Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.9,2022-08-10T09:06:00.434Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.7,2022-08-10T09:00:21.108Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.2,2022-08-10T08:54:50.098Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.5,2022-08-10T08:49:13.540Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23,2022-08-10T08:43:45.357Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.1,2022-08-10T08:38:30.015Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.5,2022-08-10T08:32:35.870Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.4,2022-08-10T08:26:54.380Z,5c9e06c1cbf9ae001a48c976,SI
47.126465,7.285249,,Gumme Brügg,5c9e06c1cbf9ae001a48c972,outdoor,°C,23.1,2022-08-10T08:21:00.683Z,5c9e06c1cbf9ae001a48c976,SI
